Time,Type,Gesture,Foot,Direction,Checkpoint,TrackerName,pos_x,pos_y,pos_z,ang_x,ang_y,ang_z
1675281184363, I, Head,,,,, -0.86612, 1.89994, -5.73681, 280.06323, 288.2254, 249.74605
1675281184373, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184373, I, TrackerR,,,,, -0.8678, 1.89952, -5.73433, 280.0318, 288.08722, 250.0796
1675281184374, I, TrackerH,,,,, -0.8678, 1.89952, -5.73433, 280.0318, 288.08722, 250.07961
1675281184374, I, FootR,,,,, -0.8678, 1.89952, -5.73433, 280.0318, 288.08722, 250.0796
1675281184374, I, Head,,,,, -0.8678, 1.89952, -5.73433, 280.0318, 288.08722, 250.07961
1675281184386, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184386, I, TrackerR,,,,, -0.87014, 1.89881, -5.73171, 280.00253, 287.90637, 250.4457
1675281184387, I, TrackerH,,,,, -0.87014, 1.89881, -5.73171, 280.00253, 287.90637, 250.44574
1675281184387, I, FootR,,,,, -0.87014, 1.89881, -5.73171, 280.00253, 287.90637, 250.4457
1675281184387, I, Head,,,,, -0.87014, 1.89881, -5.73171, 280.00253, 287.90637, 250.44574
1675281184395, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184395, I, TrackerR,,,,, -0.87244, 1.89748, -5.72916, 279.94553, 287.76611, 250.8169
1675281184396, I, TrackerH,,,,, -0.87244, 1.89748, -5.72916, 279.94553, 287.76611, 250.81688
1675281184396, I, FootR,,,,, -0.87244, 1.89748, -5.72916, 279.94553, 287.76611, 250.8169
1675281184396, I, Head,,,,, -0.87244, 1.89748, -5.72916, 279.94553, 287.76611, 250.81688
1675281184407, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184408, I, TrackerR,,,,, -0.87477, 1.89634, -5.72644, 279.86508, 287.51816, 251.3056
1675281184408, I, TrackerH,,,,, -0.87477, 1.89634, -5.72644, 279.86508, 287.51816, 251.30562
1675281184408, I, FootR,,,,, -0.87477, 1.89634, -5.72644, 279.86508, 287.51816, 251.3056
1675281184408, I, Head,,,,, -0.87477, 1.89634, -5.72644, 279.86508, 287.51816, 251.30562
1675281184419, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184419, I, TrackerR,,,,, -0.87724, 1.89459, -5.72349, 279.71375, 286.56622, 252.5635
1675281184419, I, TrackerH,,,,, -0.87724, 1.89459, -5.72349, 279.71375, 286.56622, 252.56354
1675281184419, I, FootR,,,,, -0.87724, 1.89459, -5.72349, 279.71375, 286.56622, 252.5635
1675281184419, I, Head,,,,, -0.87724, 1.89459, -5.72349, 279.71375, 286.56622, 252.56354
1675281184429, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184429, I, TrackerR,,,,, -0.87981, 1.89309, -5.72045, 279.55981, 285.16827, 254.2656
1675281184429, I, TrackerH,,,,, -0.87981, 1.89309, -5.72045, 279.55981, 285.16827, 254.26562
1675281184430, I, FootR,,,,, -0.87981, 1.89309, -5.72045, 279.55981, 285.16827, 254.2656
1675281184430, I, Head,,,,, -0.87981, 1.89309, -5.72045, 279.55981, 285.16827, 254.26562
1675281184440, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184441, I, TrackerR,,,,, -0.88244, 1.89174, -5.71766, 279.3999, 283.37656, 256.3658
1675281184441, I, TrackerH,,,,, -0.88244, 1.89174, -5.71766, 279.3999, 283.37656, 256.36575
1675281184441, I, FootR,,,,, -0.88244, 1.89174, -5.71766, 279.3999, 283.37656, 256.3658
1675281184441, I, Head,,,,, -0.88244, 1.89174, -5.71766, 279.3999, 283.37656, 256.36575
1675281184453, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184453, I, TrackerR,,,,, -0.88512, 1.89033, -5.71431, 279.27783, 281.39752, 258.6402
1675281184453, I, TrackerH,,,,, -0.88512, 1.89033, -5.71431, 279.27783, 281.39752, 258.6402
1675281184453, I, FootR,,,,, -0.88512, 1.89033, -5.71431, 279.27783, 281.39752, 258.6402
1675281184453, I, Head,,,,, -0.88512, 1.89033, -5.71431, 279.27783, 281.39752, 258.6402
1675281184463, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184463, I, TrackerR,,,,, -0.88788, 1.88904, -5.71085, 279.22284, 279.56229, 260.7398
1675281184463, I, TrackerH,,,,, -0.88788, 1.88904, -5.71085, 279.22284, 279.56229, 260.73984
1675281184463, I, FootR,,,,, -0.88788, 1.88904, -5.71085, 279.22284, 279.56229, 260.7398
1675281184463, I, Head,,,,, -0.88788, 1.88904, -5.71085, 279.22284, 279.56229, 260.73984
1675281184474, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184474, I, TrackerR,,,,, -0.89109, 1.88798, -5.7064, 279.45505, 277.76978, 262.6982
1675281184474, I, TrackerH,,,,, -0.89109, 1.88798, -5.7064, 279.45505, 277.76978, 262.69815
1675281184475, I, FootR,,,,, -0.89109, 1.88798, -5.7064, 279.45505, 277.76978, 262.6982
1675281184475, I, Head,,,,, -0.89109, 1.88798, -5.7064, 279.45505, 277.76978, 262.69815
1675281184486, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184486, I, TrackerR,,,,, -0.89417, 1.887, -5.7021, 279.70483, 276.69421, 263.9115
1675281184486, I, TrackerH,,,,, -0.89417, 1.887, -5.7021, 279.70483, 276.69421, 263.9115
1675281184487, I, FootR,,,,, -0.89417, 1.887, -5.7021, 279.70483, 276.69421, 263.9115
1675281184487, I, Head,,,,, -0.89417, 1.887, -5.7021, 279.70483, 276.69421, 263.9115
1675281184497, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184497, I, TrackerR,,,,, -0.89733, 1.88619, -5.69737, 280.06921, 276.10034, 264.6165
1675281184497, I, TrackerH,,,,, -0.89733, 1.88619, -5.69737, 280.06921, 276.10034, 264.61646
1675281184497, I, FootR,,,,, -0.89733, 1.88619, -5.69737, 280.06921, 276.10034, 264.6165
1675281184497, I, Head,,,,, -0.89733, 1.88619, -5.69737, 280.06921, 276.10034, 264.61646
1675281184510, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184510, I, TrackerR,,,,, -0.90049, 1.88597, -5.69116, 280.74414, 277.36722, 263.3453
1675281184510, I, TrackerH,,,,, -0.90049, 1.88597, -5.69116, 280.74414, 277.36722, 263.34531
1675281184510, I, FootR,,,,, -0.90049, 1.88597, -5.69116, 280.74414, 277.36722, 263.3453
1675281184510, I, Head,,,,, -0.90049, 1.88597, -5.69116, 280.74414, 277.36722, 263.34531
1675281184519, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184519, I, TrackerR,,,,, -0.90352, 1.88581, -5.68606, 281.12048, 277.71234, 263.0945
1675281184519, I, TrackerH,,,,, -0.90352, 1.88581, -5.68606, 281.12048, 277.71234, 263.09445
1675281184519, I, FootR,,,,, -0.90352, 1.88581, -5.68606, 281.12048, 277.71234, 263.0945
1675281184519, I, Head,,,,, -0.90352, 1.88581, -5.68606, 281.12048, 277.71234, 263.09445
1675281184530, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184530, I, TrackerR,,,,, -0.90585, 1.88584, -5.67964, 281.5921, 280.27811, 260.6069
1675281184530, I, TrackerH,,,,, -0.90585, 1.88584, -5.67964, 281.5921, 280.27811, 260.60693
1675281184530, I, FootR,,,,, -0.90585, 1.88584, -5.67964, 281.5921, 280.27811, 260.6069
1675281184530, I, Head,,,,, -0.90585, 1.88584, -5.67964, 281.5921, 280.27811, 260.60693
1675281184541, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184541, I, TrackerR,,,,, -0.90797, 1.88569, -5.67373, 281.89456, 280.88849, 260.1223
1675281184541, I, TrackerH,,,,, -0.90797, 1.88569, -5.67373, 281.89456, 280.88849, 260.12234
1675281184541, I, FootR,,,,, -0.90797, 1.88569, -5.67373, 281.89456, 280.88849, 260.1223
1675281184541, I, Head,,,,, -0.90797, 1.88569, -5.67373, 281.89456, 280.88849, 260.12234
1675281184552, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184553, I, TrackerR,,,,, -0.90925, 1.8857, -5.66786, 282.02524, 280.9422, 260.1908
1675281184553, I, TrackerH,,,,, -0.90925, 1.8857, -5.66786, 282.02524, 280.9422, 260.19077
1675281184553, I, FootR,,,,, -0.90925, 1.8857, -5.66786, 282.02524, 280.9422, 260.1908
1675281184553, I, Head,,,,, -0.90925, 1.8857, -5.66786, 282.02524, 280.9422, 260.19077
1675281184563, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184563, I, TrackerR,,,,, -0.91096, 1.88554, -5.66208, 282.22223, 281.0054, 260.2454
1675281184564, I, TrackerH,,,,, -0.91096, 1.88554, -5.66208, 282.22223, 281.0054, 260.24536
1675281184564, I, FootR,,,,, -0.91096, 1.88554, -5.66208, 282.22223, 281.0054, 260.2454
1675281184564, I, Head,,,,, -0.91096, 1.88554, -5.66208, 282.22223, 281.0054, 260.24536
1675281184574, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184575, I, TrackerR,,,,, -0.91093, 1.88568, -5.65594, 282.00436, 279.79053, 261.5607
1675281184575, I, TrackerH,,,,, -0.91093, 1.88568, -5.65594, 282.00436, 279.79053, 261.56073
1675281184575, I, FootR,,,,, -0.91093, 1.88568, -5.65594, 282.00436, 279.79053, 261.5607
1675281184575, I, Head,,,,, -0.91093, 1.88568, -5.65594, 282.00436, 279.79053, 261.56073
1675281184586, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184586, I, TrackerR,,,,, -0.91189, 1.88562, -5.64998, 282.02307, 279.34833, 262.0944
1675281184586, I, TrackerH,,,,, -0.91189, 1.88562, -5.64998, 282.02307, 279.34833, 262.09436
1675281184587, I, FootR,,,,, -0.91189, 1.88562, -5.64998, 282.02307, 279.34833, 262.0944
1675281184587, I, Head,,,,, -0.91189, 1.88562, -5.64998, 282.02307, 279.34833, 262.09436
1675281184598, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184598, I, TrackerR,,,,, -0.91325, 1.8855, -5.64415, 282.1427, 279.18472, 262.3673
1675281184598, I, TrackerH,,,,, -0.91325, 1.8855, -5.64415, 282.1427, 279.18472, 262.36734
1675281184598, I, FootR,,,,, -0.91325, 1.8855, -5.64415, 282.1427, 279.18472, 262.3673
1675281184599, I, Head,,,,, -0.91325, 1.8855, -5.64415, 282.1427, 279.18472, 262.36734
1675281184608, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184608, I, TrackerR,,,,, -0.91461, 1.88538, -5.63831, 282.26245, 279.02539, 262.6361
1675281184608, I, TrackerH,,,,, -0.91461, 1.88538, -5.63831, 282.26245, 279.02539, 262.63608
1675281184608, I, FootR,,,,, -0.91461, 1.88538, -5.63831, 282.26245, 279.02539, 262.6361
1675281184608, I, Head,,,,, -0.91461, 1.88538, -5.63831, 282.26245, 279.02539, 262.63608
1675281184618, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184618, I, TrackerR,,,,, -0.91598, 1.88526, -5.63248, 282.38235, 278.87018, 262.9007
1675281184618, I, TrackerH,,,,, -0.91598, 1.88526, -5.63248, 282.38235, 278.87018, 262.9007
1675281184619, I, FootR,,,,, -0.91598, 1.88526, -5.63248, 282.38235, 278.87018, 262.9007
1675281184619, I, Head,,,,, -0.91598, 1.88526, -5.63248, 282.38235, 278.87018, 262.9007
1675281184630, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184631, I, TrackerR,,,,, -0.91734, 1.88514, -5.62664, 282.50253, 278.71884, 263.1616
1675281184631, I, TrackerH,,,,, -0.91734, 1.88514, -5.62664, 282.50253, 278.71884, 263.16159
1675281184631, I, FootR,,,,, -0.91734, 1.88514, -5.62664, 282.50253, 278.71884, 263.1616
1675281184631, I, Head,,,,, -0.91734, 1.88514, -5.62664, 282.50253, 278.71884, 263.16159
1675281184641, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184641, I, TrackerR,,,,, -0.91871, 1.88502, -5.62081, 282.6228, 278.57147, 263.4185
1675281184641, I, TrackerH,,,,, -0.91871, 1.88502, -5.62081, 282.6228, 278.57147, 263.41849
1675281184641, I, FootR,,,,, -0.91871, 1.88502, -5.62081, 282.6228, 278.57147, 263.4185
1675281184641, I, Head,,,,, -0.91871, 1.88502, -5.62081, 282.6228, 278.57147, 263.41849
1675281184653, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184653, I, TrackerR,,,,, -0.91905, 1.88499, -5.61933, 282.65326, 278.53479, 263.4829
1675281184653, I, TrackerH,,,,, -0.91905, 1.88499, -5.61933, 282.65326, 278.53479, 263.48291
1675281184653, I, FootR,,,,, -0.91905, 1.88499, -5.61933, 282.65326, 278.53479, 263.4829
1675281184653, I, Head,,,,, -0.91905, 1.88499, -5.61933, 282.65326, 278.53479, 263.48291
1675281184664, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184664, I, TrackerR,,,,, -0.91466, 1.87409, -5.59546, 279.00281, 278.20914, 264.043
1675281184664, I, TrackerH,,,,, -0.91466, 1.87409, -5.59546, 279.00281, 278.20914, 264.04297
1675281184664, I, FootR,,,,, -0.91466, 1.87409, -5.59546, 279.00281, 278.20914, 264.043
1675281184664, I, Head,,,,, -0.91466, 1.87409, -5.59546, 279.00281, 278.20914, 264.04297
1675281184674, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184674, I, TrackerR,,,,, -0.915, 1.87245, -5.58761, 278.76947, 278.00989, 264.3579
1675281184674, I, TrackerH,,,,, -0.915, 1.87245, -5.58761, 278.76947, 278.00989, 264.35791
1675281184675, I, FootR,,,,, -0.915, 1.87245, -5.58761, 278.76947, 278.00989, 264.3579
1675281184675, I, Head,,,,, -0.915, 1.87245, -5.58761, 278.76947, 278.00989, 264.35791
1675281184685, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184685, I, TrackerR,,,,, -0.91469, 1.86969, -5.57849, 278.52286, 277.3645, 265.2528
1675281184686, I, TrackerH,,,,, -0.91469, 1.86969, -5.57849, 278.52286, 277.3645, 265.25284
1675281184686, I, FootR,,,,, -0.91469, 1.86969, -5.57849, 278.52286, 277.3645, 265.2528
1675281184686, I, Head,,,,, -0.91469, 1.86969, -5.57849, 278.52286, 277.3645, 265.25284
1675281184696, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184696, I, TrackerR,,,,, -0.91425, 1.86673, -5.56916, 278.28415, 276.71155, 266.2003
1675281184696, I, TrackerH,,,,, -0.91425, 1.86673, -5.56916, 278.28415, 276.71155, 266.20029
1675281184697, I, FootR,,,,, -0.91425, 1.86673, -5.56916, 278.28415, 276.71155, 266.2003
1675281184697, I, Head,,,,, -0.91425, 1.86673, -5.56916, 278.28415, 276.71155, 266.20029
1675281184707, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184707, I, TrackerR,,,,, -0.91434, 1.86434, -5.56023, 278.11041, 276.47778, 266.6637
1675281184707, I, TrackerH,,,,, -0.91434, 1.86434, -5.56023, 278.11041, 276.47778, 266.66373
1675281184708, I, FootR,,,,, -0.91434, 1.86434, -5.56023, 278.11041, 276.47778, 266.6637
1675281184708, I, Head,,,,, -0.91434, 1.86434, -5.56023, 278.11041, 276.47778, 266.66373
1675281184720, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184721, I, TrackerR,,,,, -0.91365, 1.86111, -5.5503, 277.85703, 275.57278, 267.8875
1675281184721, I, TrackerH,,,,, -0.91365, 1.86111, -5.5503, 277.85703, 275.57278, 267.88745
1675281184721, I, FootR,,,,, -0.91365, 1.86111, -5.5503, 277.85703, 275.57278, 267.8875
1675281184721, I, Head,,,,, -0.91365, 1.86111, -5.5503, 277.85703, 275.57278, 267.88745
1675281184729, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184729, I, TrackerR,,,,, -0.9129, 1.8579, -5.53996, 277.61356, 275.24792, 268.5422
1675281184730, I, TrackerH,,,,, -0.9129, 1.8579, -5.53996, 277.61356, 275.24792, 268.54218
1675281184730, I, FootR,,,,, -0.9129, 1.8579, -5.53996, 277.61356, 275.24792, 268.5422
1675281184730, I, Head,,,,, -0.9129, 1.8579, -5.53996, 277.61356, 275.24792, 268.54218
1675281184741, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184741, I, TrackerR,,,,, -0.91253, 1.85518, -5.53059, 277.37439, 274.66956, 269.3707
1675281184741, I, TrackerH,,,,, -0.91253, 1.85518, -5.53059, 277.37439, 274.66956, 269.3707
1675281184741, I, FootR,,,,, -0.91253, 1.85518, -5.53059, 277.37439, 274.66956, 269.3707
1675281184741, I, Head,,,,, -0.91253, 1.85518, -5.53059, 277.37439, 274.66956, 269.3707
1675281184752, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184752, I, TrackerR,,,,, -0.91041, 1.85182, -5.5207, 278.26215, 275.24728, 269.2887
1675281184752, I, TrackerH,,,,, -0.91041, 1.85182, -5.5207, 278.26215, 275.24728, 269.2887
1675281184752, I, FootR,,,,, -0.91041, 1.85182, -5.5207, 278.26215, 275.24728, 269.2887
1675281184752, I, Head,,,,, -0.91041, 1.85182, -5.5207, 278.26215, 275.24728, 269.2887
1675281184763, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184763, I, TrackerR,,,,, -0.9096, 1.84873, -5.51007, 278.0239, 275.99423, 268.8729
1675281184763, I, TrackerH,,,,, -0.9096, 1.84873, -5.51007, 278.0239, 275.99423, 268.87292
1675281184764, I, FootR,,,,, -0.9096, 1.84873, -5.51007, 278.0239, 275.99423, 268.8729
1675281184764, I, Head,,,,, -0.9096, 1.84873, -5.51007, 278.0239, 275.99423, 268.87292
1675281184775, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184775, I, TrackerR,,,,, -0.90869, 1.84545, -5.49876, 277.80734, 277.60745, 267.5913
1675281184775, I, TrackerH,,,,, -0.90869, 1.84545, -5.49876, 277.80734, 277.60745, 267.59134
1675281184775, I, FootR,,,,, -0.90869, 1.84545, -5.49876, 277.80734, 277.60745, 267.5913
1675281184775, I, Head,,,,, -0.90869, 1.84545, -5.49876, 277.80734, 277.60745, 267.59134
1675281184786, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184786, I, TrackerR,,,,, -0.90777, 1.84204, -5.48725, 277.64352, 279.09705, 266.3907
1675281184786, I, TrackerH,,,,, -0.90777, 1.84204, -5.48725, 277.64352, 279.09705, 266.39066
1675281184786, I, FootR,,,,, -0.90777, 1.84204, -5.48725, 277.64352, 279.09705, 266.3907
1675281184787, I, Head,,,,, -0.90777, 1.84204, -5.48725, 277.64352, 279.09705, 266.39066
1675281184797, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184798, I, TrackerR,,,,, -0.89506, 1.85131, -5.47759, 276.76752, 283.0174, 262.8529
1675281184798, I, TrackerH,,,,, -0.89506, 1.85131, -5.47759, 276.76752, 283.0174, 262.85287
1675281184798, I, FootR,,,,, -0.89506, 1.85131, -5.47759, 276.76752, 283.0174, 262.8529
1675281184798, I, Head,,,,, -0.89506, 1.85131, -5.47759, 276.76752, 283.0174, 262.85287
1675281184809, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184809, I, TrackerR,,,,, -0.8933, 1.84789, -5.46567, 276.68539, 283.39236, 262.6204
1675281184809, I, TrackerH,,,,, -0.8933, 1.84789, -5.46567, 276.68539, 283.39236, 262.62036
1675281184809, I, FootR,,,,, -0.8933, 1.84789, -5.46567, 276.68539, 283.39236, 262.6204
1675281184809, I, Head,,,,, -0.8933, 1.84789, -5.46567, 276.68539, 283.39236, 262.62036
1675281184819, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184820, I, TrackerR,,,,, -0.89163, 1.84475, -5.45394, 276.55661, 283.80487, 262.3808
1675281184820, I, TrackerH,,,,, -0.89163, 1.84475, -5.45394, 276.55661, 283.80487, 262.3808
1675281184820, I, FootR,,,,, -0.89163, 1.84475, -5.45394, 276.55661, 283.80487, 262.3808
1675281184820, I, Head,,,,, -0.89163, 1.84475, -5.45394, 276.55661, 283.80487, 262.3808
1675281184829, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184830, I, TrackerR,,,,, -0.88958, 1.84139, -5.44187, 276.41211, 283.89505, 262.4145
1675281184830, I, TrackerH,,,,, -0.88958, 1.84139, -5.44187, 276.41211, 283.89505, 262.41452
1675281184830, I, FootR,,,,, -0.88958, 1.84139, -5.44187, 276.41211, 283.89505, 262.4145
1675281184830, I, Head,,,,, -0.88958, 1.84139, -5.44187, 276.41211, 283.89505, 262.41452
1675281184841, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184841, I, TrackerR,,,,, -0.88664, 1.84275, -5.43081, 276.46667, 277.43161, 269.0279
1675281184841, I, TrackerH,,,,, -0.88664, 1.84275, -5.43081, 276.46667, 277.43161, 269.02789
1675281184841, I, FootR,,,,, -0.88664, 1.84275, -5.43081, 276.46667, 277.43161, 269.0279
1675281184841, I, Head,,,,, -0.88664, 1.84275, -5.43081, 276.46667, 277.43161, 269.02789
1675281184853, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184853, I, TrackerR,,,,, -0.88155, 1.84188, -5.41591, 276.14545, 280.2146, 266.3103
1675281184853, I, TrackerH,,,,, -0.88155, 1.84188, -5.41591, 276.14545, 280.2146, 266.3103
1675281184853, I, FootR,,,,, -0.88155, 1.84188, -5.41591, 276.14545, 280.2146, 266.3103
1675281184853, I, Head,,,,, -0.88155, 1.84188, -5.41591, 276.14545, 280.2146, 266.3103
1675281184862, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184863, I, TrackerR,,,,, -0.87906, 1.8392, -5.40338, 275.95462, 281.17517, 265.4968
1675281184863, I, TrackerH,,,,, -0.87906, 1.8392, -5.40338, 275.95462, 281.17517, 265.49677
1675281184863, I, FootR,,,,, -0.87906, 1.8392, -5.40338, 275.95462, 281.17517, 265.4968
1675281184863, I, Head,,,,, -0.87906, 1.8392, -5.40338, 275.95462, 281.17517, 265.49677
1675281184874, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184874, I, TrackerR,,,,, -0.8762, 1.83676, -5.39033, 275.74545, 282.86819, 263.942
1675281184875, I, TrackerH,,,,, -0.8762, 1.83676, -5.39033, 275.74545, 282.86819, 263.94202
1675281184875, I, FootR,,,,, -0.8762, 1.83676, -5.39033, 275.74545, 282.86819, 263.942
1675281184875, I, Head,,,,, -0.8762, 1.83676, -5.39033, 275.74545, 282.86819, 263.94202
1675281184886, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184886, I, TrackerR,,,,, -0.87334, 1.83437, -5.37723, 275.51788, 284.87335, 262.1023
1675281184886, I, TrackerH,,,,, -0.87334, 1.83437, -5.37723, 275.51788, 284.87335, 262.10229
1675281184886, I, FootR,,,,, -0.87334, 1.83437, -5.37723, 275.51788, 284.87335, 262.1023
1675281184887, I, Head,,,,, -0.87334, 1.83437, -5.37723, 275.51788, 284.87335, 262.10229
1675281184896, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184897, I, TrackerR,,,,, -0.86888, 1.83242, -5.36257, 275.25916, 289.12576, 257.9877
1675281184897, I, TrackerH,,,,, -0.86888, 1.83242, -5.36257, 275.25916, 289.12576, 257.98767
1675281184897, I, FootR,,,,, -0.86888, 1.83242, -5.36257, 275.25916, 289.12576, 257.9877
1675281184897, I, Head,,,,, -0.86888, 1.83242, -5.36257, 275.25916, 289.12576, 257.98767
1675281184907, I, TrackerL,,,,, -1.7858, 2.57837, 1.48311, 38.26742, 81.05367, 354.774
1675281184908, I, TrackerR,,,,, -0.86604, 1.83002, -5.34957, 275.05606, 291.44797, 255.8374
1675281184908, I, TrackerH,,,,, -0.86604, 1.83002, -5.34957, 275.05606, 291.44797, 255.83743
